Week,Week number,Fuel type,Fuel price measure,Unit,Value,Value Unit,Value Label,Null Reason,Metadata 1
2004-06-18,2004w25,Average exchange rate USD per NZD,NZ US exchange rate,USD per 1 NZD,0.627,usd,USD per 1 NZD,
2004-06-18,2004w25,Diesel,Importer cost,NZ cents per litre,44.5,nzd,NZ cents per litre,
2004-06-18,2004w25,Diesel,Price excluding tax,NZ cents per litre,63.3,nzd,NZ cents per litre,
2004-06-18,2004w25,Diesel,ETS,NZ cents per litre,0,nzd,NZ cents per litre,
2004-06-18,2004w25,Diesel,GST,NZ cents per litre,8,nzd,NZ cents per litre,
2004-06-18,2004w25,Diesel,Taxes,NZ cents per litre,0.3,nzd,NZ cents per litre,
2004-06-18,2004w25,Diesel,Board price,NZ cents per litre,71.6,nzd,NZ cents per litre,
2004-06-18,2004w25,Diesel,Adjusted retail price,NZ cents per litre,71.6,nzd,NZ cents per litre,
2004-06-18,2004w25,Diesel,Importer margin,NZ cents per litre,19,nzd,NZ cents per litre,
2004-06-18,2004w25,Diesel,Importer margin trend,NZ cents per litre,18.13178652,nzd,NZ cents per litre,
2004-06-18,2004w25,Regular Petrol,Importer cost,NZ cents per litre,47.7,nzd,NZ cents per litre,
2004-06-18,2004w25,Regular Petrol,Price excluding tax,NZ cents per litre,63.5,nzd,NZ cents per litre,
2004-06-18,2004w25,Regular Petrol,ETS,NZ cents per litre,0,nzd,NZ cents per litre,
2004-06-18,2004w25,Regular Petrol,GST,NZ cents per litre,13.2,nzd,NZ cents per litre,
2004-06-18,2004w25,Regular Petrol,Taxes,NZ cents per litre,41.9,nzd,NZ cents per litre,
2004-06-18,2004w25,Regular Petrol,Board price,NZ cents per litre,118.6,nzd,NZ cents per litre,
2004-06-18,2004w25,Regular Petrol,Adjusted retail price,NZ cents per litre,118.6,nzd,NZ cents per litre,
